index,FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
185,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Contra Costa,05 - East Bay,411,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,1425 SOUTH MAIN STREET,WALNUT CREEK,94596-5300,CARRIE PLIETZ,249,249,133,77,1234,14,145,0,0,65,1386,0,13,2934,0,358,5911,164,627,0,0,192,4664,0,46,11962,0,213,10522,168,1832,0,0,1096,17827,0,293,31951,7476166,116643883,1086140,10812841,0,0,5112652,95636581,0,1031389,237799652,3198136,127805815,1380438,13134657,0,0,10114864,157139171,0,1500355,314273436,1213107,8071062,203384274,1928714,20065420,0,0,0,11577350,144130095,0,2199095,0,0,0,3783091,396352208,0,0,0,0,0,2291494,39637257,1121175,3601796,0,0,3230613,105886140,0,-47595,155720880,14213857,179512365,0,0,208,1529,14015316,0,5006757,430232619,0,0,0,0,0,0,0,0,0,0,0,0,0
186,106190434,KAISER FOUNDATION HOSPITAL - WEST LOS ANGELES,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,927,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,6041 CADILLAC AVENUE,LOS ANGELES,90034,JULIE MILLER-PHIPPS,265,265,134,142,934,48,278,0,0,30,855,0,26,2313,0,897,4359,281,916,0,0,91,2630,0,73,9247,0,956,20252,974,9475,0,0,1138,38711,0,1550,73056,15367024,85272789,5192648,17269320,0,0,3101921,52747320,0,1126088,180077110,5835196,91168410,4416591,34800751,0,0,6317999,141482515,0,4631625,288653087,1408244,16237239,146635843,7427790,45939115,0,0,0,3035926,125729677,0,1553481,0,0,0,7836421,355803736,0,0,0,0,0,4449669,29055945,2662775,5160405,0,0,5667427,65863478,0,66762,112926461,20358871,152243639,0,0,164,1647,8205969,0,9437079,275507180,0,0,0,0,0,0,0,0,0,0,0,0,0
187,106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,5601 DE SOTO AVENUE,WOODLAND HILLS,91367,JULIE MILLER-PHIPPS,274,274,127,74,1112,18,134,0,0,30,804,0,11,2183,0,449,4930,187,464,0,0,97,2565,0,28,8720,0,318,12060,292,2844,0,0,868,16686,0,299,33367,7351302,82648838,2521235,6527963,0,0,1788588,42898315,0,474931,144211172,3098155,95355080,1820485,14223038,0,0,5032399,104037110,0,1267840,224834107,623307,7811679,143404541,3397357,18212902,0,0,0,4245230,91387439,0,484089,0,0,0,3313947,272880491,0,0,0,0,0,2468646,34101736,883478,2267277,0,0,2134413,54268739,0,40499,96164788,16342797,127761681,0,0,156,1260,7385497,0,6383104,499811516,0,0,0,0,0,0,0,0,0,0,0,0,0
188,106480989,KAISER FOUNDATION HOSPITAL REHABILITATION CENTER - VALLEJO,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Solano,03 - North Bay,409,Non Profit Corp.,Kaiser Foundation Health,,510-987-4960,975 SERENO DRIVE,VALLEJO,94589,CARRIE PLIETZ,248,248,135,131,824,11,198,0,0,29,781,0,22,1996,0,703,5971,116,933,0,0,154,4109,0,159,12145,0,769,12337,263,4921,0,0,1284,20407,0,771,40752,13740194,94711758,3486417,17129334,0,0,3016432,64592531,0,747342,197424008,7281540,88575468,1698135,23934109,0,0,6554076,114437687,0,3733739,246214754,2310786,15749960,150017427,3005649,34432006,0,0,0,6164159,99727282,0,1446359,0,0,0,7649410,320503038,0,0,0,0,0,4589012,32299717,2195059,5961960,0,0,2449151,75689047,0,-48222,123135724,5160568,128652120,0,0,93,731,5111239,0,3502290,329017334,0,0,0,0,0,0,0,0,0,0,0,0,0
189,106434218,KAISER PERMANENTE PHF - SANTA CLARA,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Santa Clara,07 - Santa Clara,428,Non Profit Corp.,Psychiatric Health Facilities,,510-987-4960,3840 HOMESTEAD ROAD,SANTA CLARA,95051,CARRIE PLIETZ,24,24,24,2,21,0,3,0,0,5,92,0,3,126,0,21,174,0,10,0,0,27,957,0,49,1238,0,0,0,0,0,0,0,0,0,0,0,0,185725,920474,0,43709,0,0,134605,3679676,0,193501,5157690,0,0,0,0,0,0,0,0,0,0,0,30124,145666,760234,128587,17408,0,0,0,77581,1703182,0,5235,0,0,0,85369,2953386,0,0,0,0,0,37623,156059,25667,21565,0,0,45341,1917118,0,931,2204304,26202,3423319,0,0,0,0,0,0,76058,13552586,0,0,0,0,0,0,0,0,0,0,0,0,0
190,106540734,KAWEAH DELTA MEDICAL CENTER,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Tulare,09 - Central,611,District,Comparable,,559-624-2000,400 WEST MINERAL KING,VISALIA,93291,GARY K. HERBST,613,608,507,1662,803,654,1567,16,0,144,999,30,151,6026,140,12466,5612,6371,9322,137,0,683,4367,45,1060,40063,4558,27417,11127,17925,41502,0,0,2181,34946,511,32409,168018,112169227,51332884,37520175,77958135,178180,0,8049627,44713013,682427,4612301,337215969,70840820,32489300,10906007,81641132,0,0,10906170,72540735,1419606,6411667,287155437,2870915,135580497,72238476,18441872,131276208,0,105918,0,21447621,74473749,0,2102033,0,0,0,5068762,463606051,17618789,0,0,71947,17690736,47429550,29202497,29984310,28323060,72262,0,-2491824,42851946,0,3084290,178456091,25231842,207945540,0,-6376103,0,0,0,0,2387200,330725421,0,0,0,0,0,0,0,0,0,0,0,0,0
191,106194219,KECK HOSPITAL OF USC,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,Teaching,800-872-2273,1500 SAN PABLO STREET,LOS ANGELES,90033,ROD HANNERS,401,350,227,915,361,180,390,0,0,22,735,1,0,2604,0,6494,3494,2142,3425,0,0,85,4743,14,0,20397,0,33313,6752,2494,5767,0,0,1538,43115,142,331,93452,201713651,109293129,62308732,104544031,0,0,4424791,160277677,403660,0,642965671,141547049,27319555,11544354,27384983,0,0,9028701,166115677,599828,1254806,384794953,5961296,258281341,103877560,61534258,91938973,0,0,0,8194088,196200435,0,1003488,0,0,0,1058099,728049538,0,0,0,0,0,82988351,31942733,11890460,39224816,0,0,5181371,128369363,0,113992,299711086,55805461,376522796,0,277,0,0,0,0,5567862,505660547,0,0,0,0,0,0,0,0,0,0,0,0,0
192,106190150,KEDREN COMMUNITY MENTAL HEALTH CENTER,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,935,Non Profit Corp.,Comparable,,323-233-0425,4211 AVALON BOULEVARD,LOS ANGELES,90011,"JOHN H. GRIFFITH, PH.D.",72,72,72,0,0,0,0,0,0,246,0,0,0,246,0,0,0,0,0,0,0,4880,0,0,0,4880,0,0,0,0,0,0,0,23751,0,0,0,23751,0,0,0,0,0,0,4875364,0,0,0,4875364,0,0,0,0,0,0,4555176,0,0,0,4555176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9430540,0,0,0,9430540,0,9799019,0,0,0,0,0,0,28341,4387853,0,0,0,0,0,0,0,0,0,0,0,0,0
193,106210993,KENTFIELD HOSPITAL,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Marin,04 - West Bay,405,Investor - Corp.,Comparable,,415-456-9680,1125 SIR FRANCIS DRAKE BLVD.,KENTFIELD,94904,VARUN CHAUHAN,120,100,77,54,24,0,35,0,0,0,40,0,0,153,0,2389,1127,0,1413,0,0,90,1897,0,0,6916,0,862,106,0,0,0,0,0,1152,0,0,2120,13688541,6169459,0,7486401,0,0,523738,10544592,0,0,38412731,446779,62884,0,0,0,0,0,307948,0,0,817611,0,8969144,4150152,0,3962842,0,0,0,253738,5996180,0,0,0,0,0,0,23332056,0,0,0,0,0,5166176,2082191,0,3523559,0,0,270000,4856360,0,0,15898286,59368,16022990,0,0,0,0,0,0,45175,1117485,0,0,0,0,0,0,0,0,0,0,0,0,0
194,106150736,KERN MEDICAL CENTER,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Kern,09 - Central,617,City/County,Comparable,Teaching,661-326-2000,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,SCOTT THYGERSON,222,204,185,280,131,737,1651,48,0,33,192,0,0,3072,0,1822,989,4437,6960,157,0,225,901,0,0,15491,0,4892,1474,9993,35139,3783,0,2118,2989,0,0,60388,22582854,11843089,45194101,67880094,500390,0,2566282,12030651,0,0,162597461,11854052,3931319,23373512,64349770,2371643,0,2808091,11931353,0,0,120619740,380248,22409783,6002220,58074474,64413716,-9220602,1255046,0,1331794,10594529,0,465698,0,0,0,0,155706906,0,0,0,0,0,12027123,4772188,12493139,76656502,3151289,0,5042579,13367475,0,0,127510295,8487663,123373574,0,11441616,0,0,0,0,1843208,93482452,0,0,0,0,0,0,0,0,0,0,0,0,0
195,106150737,KERN VALLEY HOSPITAL DISTRICT,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Kern,09 - Central,619,District,Comparable,Rural,760-379-2681,6412 LAUREL AVENUE,LAKE ISABELLA,93240,TIMOTHY MCGLEW,101,101,101,31,26,4,14,0,0,7,4,0,0,86,7,620,418,3184,217,0,0,212,8,0,0,4659,4084,2242,2693,328,3240,0,0,947,330,7,370,10157,1408103,1273293,6534815,608614,0,0,511928,19482,0,0,10356235,3987518,4638194,486435,5551980,0,0,1595915,553893,12423,585716,17412074,459206,4655550,3946696,5343671,3616972,-21028,0,0,1266471,283155,0,12423,0,0,0,297537,19860653,0,0,0,0,0,648879,1864880,1579940,2439501,0,0,805747,280529,0,288180,7907656,41712,7408056,773431,532378,0,0,0,0,550578,7960422,0,0,0,0,0,0,0,0,0,0,0,0,0
196,106190049,KINDRED HOSPITAL - BALDWIN PARK,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,915,Investor - Ptnr.,Comparable,,626-388-2700,14148 FRANCISQUITO AVENUE,BALDWIN PARK,91706,LARRY FOSTER,91,91,76,110,34,3,18,0,0,20,0,0,0,185,0,3125,1101,62,1312,0,0,1220,0,0,0,6820,0,0,0,0,0,0,0,0,0,0,0,0,37634346,13373416,669265,16974215,0,0,13637571,0,0,0,82288813,0,0,0,0,0,0,0,0,0,0,0,372160,30440794,10871301,439805,14621434,0,0,0,10354984,0,0,0,0,0,0,0,67100478,0,0,0,0,0,7193552,2502115,229460,2352781,0,0,2910427,0,0,0,15188335,12762,12127690,187128,6265,0,0,0,0,251528,6001253,0,0,0,0,0,0,0,0,0,0,0,0,0
197,106301127,KINDRED HOSPITAL - BREA,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Orange,13 - Orange,1011,Investor - Corp.,Comparable,,714-529-6842,875 NORTH BREA BOULEVARD,BREA,92821,KEVIN CHAVEZ,86,86,86,65,31,4,5,0,0,26,0,0,0,131,103,2072,1020,308,1520,0,0,1641,0,0,120,6681,3703,0,0,0,0,0,0,0,0,0,0,0,13941315,7017989,1458749,4089664,0,0,14086247,0,0,109201,40703165,0,0,0,0,0,0,0,0,0,0,0,44061,10124282,5338279,1224940,2659594,0,0,0,8650148,0,0,0,0,0,0,0,28041304,0,0,0,0,0,3804854,1675079,230997,1411761,0,0,5431761,0,0,107409,12661861,3988,8880541,0,3547,0,0,0,0,43286,1226986,0,0,0,0,0,0,0,0,0,0,0,0,0
198,106190449,KINDRED HOSPITAL - LA MIRADA,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,921,Investor - Corp.,Comparable,,562-944-1900,14900 IMPERIAL HIGHWAY,LA MIRADA,90638,DAVE KOWALSKI,248,248,248,182,63,0,39,0,0,32,0,0,0,316,0,5415,2661,0,2038,0,0,1618,0,0,0,11732,0,0,0,0,0,0,0,0,0,0,0,0,59774414,28277664,0,19561899,0,0,17357841,0,0,0,124971818,0,0,0,0,0,0,0,0,0,0,0,1002644,48099636,23100643,292,16352144,0,0,0,12807403,0,0,0,0,0,0,0,101362762,0,0,0,0,0,11674778,5177021,-292,3209755,0,0,3547794,0,0,0,23609056,6314,22650363,0,83828,0,0,0,0,1752734,36063399,0,0,0,0,0,0,0,0,0,0,0,0,0
199,106190305,KINDRED HOSPITAL - LOS ANGELES,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,929,Investor - Corp.,Comparable,,310-981-5900,5525 WEST SLAUSON AVENUE,LOS ANGELES,90056,FIONA BASA REYES,81,81,81,74,21,3,6,0,0,17,1,0,0,122,0,2486,1153,189,526,0,0,1220,104,0,0,5678,0,0,0,0,0,0,0,0,0,0,0,0,30696599,13444200,2400214,6861348,0,0,13890641,1056864,0,0,68349866,0,0,0,0,0,0,0,0,0,0,0,0,25824839,10926744,2293638,5808100,0,0,0,10362286,371539,0,0,0,0,0,0,55587146,0,0,0,0,0,4871760,2517456,106576,1053248,0,0,3528355,685325,0,0,12762720,27445,11012230,0,11954,0,0,0,0,209124,8380142,0,0,0,0,0,0,0,0,0,0,0,0,0
200,106361274,KINDRED HOSPITAL - ONTARIO,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,San Bernardino,12 - Inland Counties,1207,Investor - Corp.,Comparable,,909-391-0333,550 NORTH MONTEREY AVENUE,ONTARIO,91764,NATALIE MERCKENS,91,91,91,17,43,2,31,0,0,23,0,0,0,116,0,519,2049,91,2232,0,0,1328,0,0,0,6219,0,0,0,0,0,0,0,0,0,0,0,0,7646491,21827888,1253700,26484361,0,0,14489302,0,0,0,71701742,0,0,0,0,0,0,0,0,0,0,0,494798,6337485,17418729,1221107,22249407,0,0,0,10857737,0,0,0,0,0,0,0,58579263,0,0,0,0,0,1309006,4409159,32593,4234954,0,0,3136767,0,0,0,13122479,0,10869080,0,79110,0,0,0,0,1071115,9582664,0,0,0,0,0,0,0,0,0,0,0,0,0
201,106190599,KINDRED HOSPITAL - PARAMOUNT,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,921,Investor - Corp.,Comparable,,562-531-3110,16453 COLORADO AVENUE,PARAMOUNT,90723,MARK APODACA,177,177,120,92,41,0,32,0,0,0,9,0,0,174,0,3647,1293,90,1798,0,0,0,895,0,0,7723,0,0,0,0,0,0,0,0,0,0,0,0,38196213,13842977,715723,17983947,0,0,0,10246467,0,0,80985327,0,0,0,0,0,0,0,0,0,0,0,1254091,31117210,10651182,669005,14081444,0,0,0,0,7432178,0,0,0,0,0,0,65205110,0,0,0,0,0,7079003,3191795,46718,3902503,0,0,0,1560198,0,0,15780217,7166,15258535,0,40583,0,0,0,0,213960,7877012,0,0,0,0,0,0,0,0,0,0,0,0,0
202,106364188,KINDRED HOSPITAL - RANCHO,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,San Bernardino,12 - Inland Counties,1207,Non Profit Corp.,Comparable,,909-581-6400,10841 WHITE OAK AVENUE,RANCHO CUCAMONGA,91730,LERENDA JOHNSON,55,55,55,40,29,2,27,0,0,2,37,0,0,137,0,1302,901,65,940,0,0,32,1035,0,0,4275,0,0,0,0,0,0,0,0,69,0,0,69,17279442,10753790,634890,10606250,0,0,309824,13107647,0,0,52691843,0,0,0,0,0,0,0,654646,0,0,654646,-256417,14197387,8777095,592121,8922127,0,0,0,164624,10662267,0,53460,0,0,0,0,43112664,0,0,0,0,0,3082055,1976695,42769,1682353,0,0,145200,3304753,0,0,10233825,0,11751033,0,6783,0,0,0,0,23359,2019481,0,0,0,0,0,0,0,0,0,0,0,0,0
203,106332172,KINDRED HOSPITAL - RIVERSIDE,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Riverside,12 - Inland Counties,1109,Investor - Corp.,Comparable,,951-436-3535,2224 MEDICAL CENTER DRIVE,PERRIS,92571,JOHN BROWNE,40,40,40,27,27,3,31,0,0,0,11,0,0,99,0,833,744,96,1035,0,0,0,496,0,0,3204,0,0,0,0,0,0,0,0,0,0,0,0,11672397,9006161,1455858,11737488,0,0,0,6193522,0,0,40065426,0,0,0,0,0,0,0,0,0,0,0,102276,9495933,7385160,1274857,9742681,0,0,0,0,4921826,0,0,0,0,0,0,32922733,0,0,0,0,0,2176464,1621001,181001,1994807,0,0,0,1169420,0,0,7142693,5801,7183197,0,648,0,0,0,0,761629,2757381,0,0,0,0,0,0,0,0,0,0,0,0,0
204,106370721,KINDRED HOSPITAL - SAN DIEGO,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,San Diego,14 - San Diego/Imperial,1418,Investor - Corp.,Comparable,,619-817-0700,1940 EL CAJON BOULEVARD,SAN DIEGO,92104-9988,KERRY ASHMENT,70,70,70,37,13,0,22,0,0,24,0,0,0,96,0,1302,833,0,1148,0,0,1077,0,0,0,4360,0,0,0,0,0,0,0,0,0,0,0,0,10515319,6505391,0,8040512,0,0,7472333,0,0,0,32533555,0,0,0,0,0,0,0,0,0,0,0,164589,7767275,4590318,0,6067985,0,0,0,5080476,0,0,0,0,0,0,0,23670643,0,0,0,0,0,2583455,1915073,0,1972527,0,0,2391857,0,0,0,8862912,38775,8685946,0,1595,0,0,0,0,62123,2104602,0,0,0,0,0,0,0,0,0,0,0,0,0
205,106010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Alameda,05 - East Bay,421,Investor - Corp.,Comparable,,510-357-8300,2800 BENEDICT DRIVE,SAN LEANDRO,94577,VARSHA CHAUHAN,99,99,99,19,14,6,38,0,0,0,22,0,0,99,0,1167,491,503,3301,0,0,0,1157,0,0,6619,0,0,0,0,0,0,0,0,0,0,0,0,13931923,6729358,4893986,28271181,0,0,0,11891322,0,0,65717770,0,0,0,0,0,0,0,0,0,0,0,21405,10774136,5168893,4440714,20882047,0,0,0,0,8807262,0,0,0,0,0,0,50094457,0,0,0,0,0,3157787,1560465,453272,7389134,0,0,0,3062655,0,0,15623313,0,13758120,0,51213,0,0,0,0,142789,3397841,0,0,0,0,0,0,0,0,0,0,0,0,0
206,106190196,KINDRED HOSPITAL - SOUTH BAY,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,929,Investor - Corp.,Comparable,,310-323-5330,1246 WEST 155TH STREET,GARDENA,90247,"KERR, MICHAEL",59,59,59,75,11,0,10,0,0,0,11,0,0,107,0,2167,433,0,682,0,0,90,588,0,0,3960,0,0,0,0,0,0,0,0,0,0,0,0,23743111,5536325,0,7836233,0,0,540113,5702685,0,0,43358467,0,0,0,0,0,0,0,0,0,0,0,143923,19261105,4543176,0,6360448,0,0,0,135029,4038389,0,0,0,0,0,0,34482070,0,0,0,0,0,4419277,993149,0,1475785,0,0,405084,1583102,0,0,8876397,20158,8492732,0,4618,0,0,0,0,281758,2684869,0,0,0,0,0,0,0,0,0,0,0,0,0
207,106301380,KINDRED HOSPITAL - WESTMINSTER,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Orange,13 - Orange,1014,Investor - Corp.,Comparable,,657-666-7700,200 HOSPITAL CIRCLE,WESTMINSTER,92683,PHILLIP WOLFE,109,109,109,110,30,0,27,0,0,0,31,0,0,198,0,3676,899,0,1068,0,0,0,1277,0,0,6920,0,0,0,0,0,0,0,0,0,0,0,0,52822806,14182276,0,14134912,0,0,0,17790814,0,0,98930808,0,0,0,0,0,0,0,0,0,0,0,177194,45329414,12264059,0,12382325,0,0,0,0,13773246,0,0,0,0,0,0,83926238,0,0,0,0,0,7493392,1918217,0,1752587,0,0,0,3840374,0,0,15004570,43381,15503047,0,0,0,0,0,0,207656,3798717,0,0,0,0,0,0,0,0,0,0,0,0,0
208,106190661,L.A. DOWNTOWN MEDICAL CENTER,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,925,Investor - Corp.,Comparable,,213-989-6100,1711 WEST TEMPLE STREET,LOS ANGELES,90026,MARK VALENTINO,234,211,211,896,81,438,233,0,0,47,22,0,36,1753,0,7866,531,3837,1882,0,0,352,189,0,217,14874,0,465,152,141,262,0,0,631,53,0,133,1837,36105163,3101963,14381589,7440134,0,0,1706419,850375,0,2546115,66131758,2651196,1526492,447031,1049677,0,0,984574,77679,0,2862312,9598961,0,31005087,3702764,11862896,6791849,0,0,0,2152794,742443,0,0,0,0,0,4326742,60584575,0,0,0,0,0,7751272,925691,2965724,1697962,0,0,538199,185611,0,1081685,15146144,545243,19718695,0,2250000,0,0,0,0,419954,4234693,0,0,0,0,0,0,0,0,0,0,0,0,0
209,106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,933,Investor - Corp.,Psychiatric Health Facilities,,562-630-8672,6060 PARAMOUNT BLVD.,LONG BEACH,90805,ANNE BAKAR,16,16,16,0,0,0,0,1,0,17,0,0,0,18,0,0,0,0,0,28,0,1198,0,0,0,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43400,0,1856900,0,0,0,1900300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19741,0,844651,0,0,0,0,0,0,0,864392,0,0,0,0,0,0,0,0,0,23659,0,1012249,0,0,0,1035908,32,1035939,0,0,0,0,0,0,0,57494,0,0,0,0,0,0,0,0,0,0,0,0,0
210,106301234,LA PALMA INTERCOMMUNITY HOSPITAL,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Orange,13 - Orange,1013,Investor - Corp.,Comparable,,714-827-3000,7901 WALKER STREET,LA PALMA,90623,AYMAN MOUSA,138,138,138,211,154,129,142,0,0,34,37,0,15,722,0,1033,912,895,623,0,0,138,142,0,40,3783,0,328,292,242,1485,0,0,456,628,0,204,3635,10130497,8657041,5006371,8116220,0,0,1301519,1563584,0,344704,35119936,1200644,1601124,772787,4741157,0,0,1851058,1788115,0,272646,12227531,527014,8770769,8043172,2386937,11071773,0,0,0,1715657,3013805,0,71645,0,0,0,0,35600772,0,0,0,0,0,2560373,2214993,3392221,1785605,0,0,1436920,337894,0,18689,11746695,55722,12463943,0,0,0,0,0,0,128269,36910744,0,0,0,0,0,0,0,0,0,0,0,0,0
211,106191227,LAC/HARBOR - UCLA MEDICAL CENTER,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,933,City/County,Comparable,Teaching,310-222-2101,1000 WEST CARSON STREET,TORRANCE,90502,ANISH MAHAJAN,453,412,312,493,308,1510,1702,174,0,242,111,0,5,4545,0,3456,2595,7640,9830,649,0,1936,603,0,17,26726,0,5922,582,13240,30270,15332,0,1948,2100,0,163,69557,43257490,36760770,101331756,118529321,8577223,0,21780476,8813414,0,308026,339358476,13226220,2895795,38836770,83871480,33584032,0,7499205,5314680,0,674318,185902500,508663,39269210,34270315,103382219,162693580,-35213585,33396340,0,18515946,11216579,0,0,0,0,0,0,368039267,0,76196260,0,6043250,82239510,17214500,5386250,71999892,115903481,8764915,0,10763735,8954765,0,473681,239461219,30761917,294726658,40010364,89481108,0,0,0,0,130864,322567075,45456917,0,0,0,0,0,0,0,0,0,0,0,0
212,106191231,LAC/OLIVE VIEW - UCLA MEDICAL CENTER,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,903,City/County,Comparable,Teaching,747-210-1555,14445 OLIVE VIEW DRIVE,SYLMAR,91342,JUDITH MAASS,355,288,217,340,123,1202,1216,181,0,103,77,0,4,3246,0,2149,851,5746,7289,821,0,1451,265,0,31,18603,0,3593,324,9250,18779,13699,0,1178,2325,0,123,49271,22928380,7891648,70663134,73715960,8058823,0,9671101,3687691,0,238342,196855079,8861380,1352715,28902510,48054855,32182200,0,4114290,5725580,0,381570,129575100,142013,21825760,8240863,75113886,102780920,-32193144,32227917,0,4730386,8995193,0,0,0,0,0,0,221863794,0,37294740,0,8798000,46092740,9964000,1003500,56644902,56284635,8013106,0,9055005,9216078,0,477899,150659125,18267750,178259753,21914200,54846357,0,0,0,0,528385,62821694,29127000,0,0,0,0,0,0,0,0,0,0,0,0
213,106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CENTER,20221,2022-01-01 0:00:00,2022-03-31 0:00:00,Open,Los Angeles,11 - Los Angeles,921,City/County,Comparable,,562-385-4022,7601 EAST IMPERIAL HIGHWAY,DOWNEY,90242,"ARIES LIMBAGA, D.N.P.",158,158,116,96,16,205,211,114,0,14,27,0,2,685,0,1096,237,3326,3237,1282,0,233,485,0,21,9917,0,1522,18,1778,3450,1925,0,63,501,0,50,9307,13518646,2707014,39092250,38337084,16168899,0,2651207,5437747,0,219660,118132507,4023905,44625,4677265,8691250,5167550,0,187040,1087315,0,40950,23919900,238179,14043551,2153639,28938049,40104714,-24008789,15360488,0,1529334,6056475,0,0,0,0,0,0,84415640,0,5842077,0,663500,6505577,3499000,598000,38840255,12765697,5975961,0,1308913,1132087,0,22431,64142344,2502750,85494108,9155563,31389190,0,0,0,0,369950,180591938,25776000,0,0,0,0,0,0,0,0,0,0,0,0
